gender,age,age_o,field,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,pref_o_shared_interests,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,shared_interests_o,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,shared_interests_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,expected_happy_with_sd_people,expected_num_interested_in_me,expected_num_matches,like,met,decision,decision_o,match
female,26,26,Law,25.0,10.0,20.0,20.0,15.0,10.0,8.0,6,7.0,5.0,6,7.0,9,9,9,9,9,7,7,8,7,8,7,8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2,5,1,5,7.0,0,0,0,0
female,26,22,Law,30.0,10.0,20.0,30.0,0.0,10.0,7.0,7,7.0,6.0,5,5.0,9,9,9,9,9,7,8,8,7,9,7,8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2,5,1,5,7.0,0,0,1,0
female,26,25,Law,30.0,0.0,30.0,30.0,10.0,0.0,10.0,9,9.0,9.0,7,8.0,9,9,9,9,9,6,8,8,7,7,8,8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2,5,1,5,7.0,0,1,1,1
female,26,24,Law,20.0,20.0,20.0,20.0,10.0,10.0,6.0,5,6.0,4.0,5,5.0,9,9,9,9,9,7,7,8,6,8,6,8,5,7,8,6,6,7,7,7,7,3,2,9,7,9,9,2,5,1,5,6.0,0,0,1,0
female,27,29,Social Work,20.0,25.0,15.0,15.0,53.0,20.0,4.0,6,6.0,5.0,4,4.0,8,8,6,9,9,7,7,8,6,8,5,8,8,8,8,8,8,9,5,3,8,7,8,8,9,9,8,5,3,2,4,7.0,0,1,0,0
female,27,22,Social Work,20.0,15.0,20.0,20.0,5.0,10.0,6.0,6,8.0,6.0,7,6.0,8,8,6,9,9,7,7,7,6,5,5,8,8,8,8,8,8,9,5,3,8,7,8,8,9,9,8,5,3,2,4,6.0,0,1,0,0
female,27,27,Social Work,21.0,17.0,22.0,20.0,8.0,13.0,3.0,4,6.0,3.0,7,2.0,8,8,6,9,9,4,5,7,4,5,3,8,8,8,8,8,8,9,5,3,8,7,8,8,9,9,8,5,3,2,4,4.0,0,0,0,0
female,27,28,Social Work,50.0,10.0,30.0,10.0,0.0,0.0,4.0,6,8.0,4.0,9,1.0,8,8,6,9,9,7,7,8,6,4,4,8,8,8,8,8,8,9,5,3,8,7,8,8,9,9,8,5,3,2,4,7.0,0,1,0,0
female,27,26,Social Work,25.0,10.0,20.0,20.0,15.0,10.0,6.0,6,9.0,6.0,6,5.0,8,8,6,9,9,5,6,8,6,8,4,8,8,8,8,8,8,9,5,3,8,7,8,8,9,9,8,5,3,2,4,5.0,0,0,0,0
female,27,21,Social Work,60.0,15.0,0.0,15.0,0.0,10.0,7.0,7,9.0,8.0,8,5.0,8,8,6,9,9,5,6,6,4,7,5,8,8,8,8,8,8,9,5,3,8,7,8,8,9,9,8,5,3,2,4,6.0,0,1,0,0
female,27,22,Social Work,21.0,20.0,19.0,20.0,10.0,10.0,6.0,7,8.0,4.0,7,6.0,8,8,6,9,9,6,6,7,6,6,6,8,8,8,8,8,8,9,5,3,8,7,8,8,9,9,8,5,3,2,4,6.0,0,1,0,0
female,27,25,Social Work,30.0,0.0,30.0,30.0,10.0,0.0,8.0,7,7.0,9.0,6,8.0,8,8,6,9,9,6,6,6,5,6,4,8,8,8,8,8,8,9,5,3,8,7,8,8,9,9,8,5,3,2,4,5.0,0,0,1,0
female,27,24,Social Work,20.0,20.0,20.0,20.0,10.0,10.0,6.0,6,7.0,5.0,6,5.0,8,8,6,9,9,8,6,8,5,8,5,8,8,8,8,8,8,9,5,3,8,7,8,8,9,9,8,5,3,2,4,6.0,0,1,1,1
female,23,29,Social Work,20.0,25.0,15.0,15.0,53.0,20.0,8.0,8,8.0,8.0,6,8.0,7,9,9,8,9,6,7,8,7,8,6,7,5,7,8,8,8,8,8,9,8,8,8,9,8,8,9,6,7,10,0,6.0,0,0,1,0
female,23,22,Social Work,20.0,15.0,20.0,20.0,5.0,10.0,7.0,6,7.0,8.0,7,7.0,7,9,9,8,9,6,7,7,7,7,6,7,5,7,8,8,8,8,8,9,8,8,8,9,8,8,9,6,7,10,0,6.0,0,0,1,0
female,23,27,Social Work,21.0,17.0,22.0,20.0,8.0,13.0,6.0,7,6.0,7.0,5,3.0,7,9,9,8,9,7,7,7,7,7,6,7,5,7,8,8,8,8,8,9,8,8,8,9,8,8,9,6,7,10,0,6.0,0,0,0,0
female,23,28,Social Work,50.0,10.0,30.0,10.0,0.0,0.0,5.0,6,5.0,8.0,6,2.0,7,9,9,8,9,7,7,7,7,8,6,7,5,7,8,8,8,8,8,9,8,8,8,9,8,8,9,6,7,10,0,6.0,0,0,0,0
female,23,26,Social Work,25.0,10.0,20.0,20.0,15.0,10.0,7.0,7,7.0,7.0,7,8.0,7,9,9,8,9,7,7,8,7,7,6,7,5,7,8,8,8,8,8,9,8,8,8,9,8,8,9,6,7,10,0,6.0,0,0,0,0
female,23,21,Social Work,60.0,15.0,0.0,15.0,0.0,10.0,8.0,8,9.0,9.0,8,6.0,7,9,9,8,9,5,7,7,5,7,5,7,5,7,8,8,8,8,8,9,8,8,8,9,8,8,9,6,7,10,0,5.0,0,0,1,0
female,23,22,Social Work,21.0,20.0,19.0,20.0,10.0,10.0,5.0,7,7.0,7.0,6,7.0,7,9,9,8,9,7,7,7,7,6,7,7,5,7,8,8,8,8,8,9,8,8,8,9,8,8,9,6,7,10,0,6.0,0,0,0,0
female,23,22,Social Work,30.0,10.0,20.0,30.0,0.0,10.0,6.0,8,7.0,7.0,6,5.0,7,9,9,8,9,7,7,7,8,8,5,7,5,7,8,8,8,8,8,9,8,8,8,9,8,8,9,6,7,10,0,6.0,0,0,0,0
female,23,25,Social Work,30.0,0.0,30.0,30.0,10.0,0.0,7.0,9,8.0,9.0,5,6.0,7,9,9,8,9,7,7,7,7,7,5,7,5,7,8,8,8,8,8,9,8,8,8,9,8,8,9,6,7,10,0,6.0,0,0,0,0
female,23,24,Social Work,20.0,20.0,20.0,20.0,10.0,10.0,6.0,7,6.0,8.0,6,5.0,7,9,9,8,9,5,8,7,6,8,5,7,5,7,8,8,8,8,8,9,8,8,8,9,8,8,9,6,7,10,0,5.0,0,0,1,0
male,29,23,Business & International Affairs,17.0,18.0,18.0,15.0,17.0,15.0,2.0,6,2.0,3.0,2,3.0,6,7,7,8,8,7,6,6,7,9,5,4,2,3,6,4,3,3,6,4,8,6,4,8,4,6,4,2,5,3,3,6.0,0,1,0,0
male,29,22,Business & International Affairs,10.0,20.0,20.0,20.0,15.0,15.0,8.0,7,7.0,7.0,7,7.0,6,7,7,8,8,4,7,7,6,6,5,4,2,3,6,4,3,3,6,4,8,6,4,8,4,6,4,2,5,3,3,5.0,0,0,0,0
male,29,26,Business & International Affairs,30.0,10.0,20.0,20.0,10.0,10.0,6.0,7,7.0,7.0,8,6.0,6,7,7,8,8,9,8,8,8,7,5,4,2,3,6,4,3,3,6,4,8,6,4,8,4,6,4,2,5,3,3,8.0,0,1,0,0
male,29,24,Business & International Affairs,5.0,15.0,45.0,25.0,0.0,10.0,2.0,7,7.0,5.0,4,2.0,6,7,7,8,8,2,6,7,5,6,4,4,2,3,6,4,3,3,6,4,8,6,4,8,4,6,4,2,5,3,3,5.0,0,0,1,0
male,29,27,Business & International Affairs,10.0,25.0,25.0,10.0,10.0,20.0,7.0,7,8.0,6.0,8,5.0,6,7,7,8,8,4,6,6,5,4,4,4,2,3,6,4,3,3,6,4,8,6,4,8,4,6,4,2,5,3,3,4.0,0,0,1,0
male,29,23,Business & International Affairs,17.0,17.0,17.0,17.0,17.0,15.0,6.0,7,8.0,7.0,8,6.0,6,7,7,8,8,8,8,8,8,6,8,4,2,3,6,4,3,3,6,4,8,6,4,8,4,6,4,2,5,3,3,8.0,0,1,0,0
male,22,23,Law,17.0,18.0,18.0,15.0,17.0,15.0,3.0,9,9.0,7.0,9,7.0,5,7,6,7,7,8,8,7,7,7,5,9,9,6,7,6,6,4,4,4,6,6,3,9,9,9,2,1,5,1,3,7.0,0,1,0,0
male,22,22,Law,10.0,20.0,20.0,20.0,15.0,15.0,8.0,8,8.0,7.0,8,1.0,5,7,6,7,7,5,10,7,5,4,1,9,9,6,7,6,6,4,4,4,6,6,3,9,9,9,2,1,5,1,3,5.0,0,0,0,0
male,22,28,Law,15.0,15.0,20.0,15.0,15.0,20.0,6.0,8,7.0,8.0,7,3.0,5,7,6,7,7,0,6,5,4,3,2,9,9,6,7,6,6,4,4,4,6,6,3,9,9,9,2,1,5,1,3,1.0,0,0,0,0
male,22,26,Law,30.0,10.0,20.0,20.0,10.0,10.0,8.0,9,9.0,9.0,8,8.0,5,7,6,7,7,10,10,10,10,10,10,9,9,6,7,6,6,4,4,4,6,6,3,9,9,9,2,1,5,1,3,10.0,1,1,1,1
male,22,24,Law,5.0,15.0,45.0,25.0,0.0,10.0,7.0,7,7.0,5.0,5,5.0,5,7,6,7,7,5,5,5,5,5,5,9,9,6,7,6,6,4,4,4,6,6,3,9,9,9,2,1,5,1,3,5.0,1,1,1,1
male,22,27,Law,10.0,25.0,25.0,10.0,10.0,20.0,7.0,7,7.0,6.0,5,5.0,5,7,6,7,7,6,6,8,6,7,6,9,9,6,7,6,6,4,4,4,6,6,3,9,9,9,2,1,5,1,3,6.0,0,0,1,0
male,22,23,Law,17.0,17.0,17.0,17.0,17.0,15.0,6.0,7,7.0,7.0,7,6.0,5,7,6,7,7,7,6,7,8,7,7,9,9,6,7,6,6,4,4,4,6,6,3,9,9,9,2,1,5,1,3,6.0,0,1,0,0
male,28,28,Mba,15.0,15.0,20.0,15.0,15.0,20.0,8.0,8,8.0,8.0,8,5.0,5,9,5,8,8,2,8,8,4,6,3,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1,3,0,1,4.0,0,0,1,0
male,28,27,Mba,10.0,25.0,25.0,10.0,10.0,20.0,7.0,7,8.0,6.0,4,4.0,5,9,5,8,8,4,6,8,4,9,1,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1,3,0,1,4.0,0,0,1,0
male,28,23,Mba,17.0,17.0,17.0,17.0,17.0,15.0,7.0,7,7.0,7.0,8,6.0,5,9,5,8,8,5,6,5,8,6,2,10,7,5,5,3,2,1,3,9,8,2,4,7,6,7,2,1,3,0,1,5.0,0,0,0,0
male,26,23,Mba,17.0,18.0,18.0,15.0,17.0,15.0,4.0,7,9.0,9.0,10,7.0,8,6,8,9,6,8,6,7,7,7,5,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6,3,2,0,8.0,0,1,1,1
male,26,22,Mba,10.0,20.0,20.0,20.0,15.0,15.0,8.0,10,10.0,10.0,10,10.0,8,6,8,9,6,5,8,7,5,5,4,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6,3,2,0,7.0,0,0,1,0
male,26,29,Mba,5.0,20.0,25.0,15.0,15.0,20.0,6.0,10,10.0,8.0,8,8.0,8,6,8,9,6,6,6,6,8,6,5,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6,3,2,0,7.0,0,0,0,0
male,26,28,Mba,15.0,15.0,20.0,15.0,15.0,20.0,6.0,5,6.0,8.0,8,4.0,8,6,8,9,6,5,8,9,7,5,5,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6,3,2,0,6.0,0,0,0,0
male,26,26,Mba,30.0,10.0,20.0,20.0,10.0,10.0,7.0,7,8.0,7.0,8,7.0,8,6,8,9,6,8,6,7,5,6,7,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6,3,2,0,7.0,0,0,0,0
male,26,24,Mba,5.0,15.0,45.0,25.0,0.0,10.0,6.0,6,9.0,8.0,8,5.0,8,6,8,9,6,5,7,9,7,5,4,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6,3,2,0,7.0,0,0,1,0
male,26,27,Mba,10.0,25.0,25.0,10.0,10.0,20.0,5.0,6,8.0,6.0,8,4.0,8,6,8,9,6,6,6,9,6,6,5,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6,3,2,0,6.0,0,0,0,0
male,26,23,Mba,17.0,17.0,17.0,17.0,17.0,15.0,7.0,7,8.0,7.0,7,6.0,8,6,8,9,6,7,7,7,7,7,8,9,4,9,5,7,5,7,5,5,8,3,7,8,5,8,5,6,3,2,0,7.0,0,0,0,0
male,21,23,Law,17.0,18.0,18.0,15.0,17.0,15.0,3.0,10,8.0,6.0,7,7.0,6,8,8,10,10,9,8,8,10,9,6,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1,9,5,2,8.0,0,1,0,0
male,21,22,Law,10.0,20.0,20.0,20.0,15.0,15.0,10.0,9,9.0,8.0,8,7.0,6,8,8,10,10,6,9,8,6,8,6,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1,9,5,2,9.0,0,1,1,1
male,21,29,Law,5.0,20.0,25.0,15.0,15.0,20.0,2.0,10,10.0,1.0,7,2.0,6,8,8,10,10,4,8,6,6,5,1,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1,9,5,2,2.0,0,0,0,0
male,21,28,Law,15.0,15.0,20.0,15.0,15.0,20.0,6.0,9,8.0,8.0,8,5.0,6,8,8,10,10,6,6,8,7,7,2,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1,9,5,2,8.0,0,1,1,1
male,21,27,Law,10.0,25.0,25.0,10.0,10.0,20.0,5.0,6,6.0,4.0,7,5.0,6,8,8,10,10,7,7,9,8,8,5,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1,9,5,2,6.0,0,0,1,0
male,21,23,Law,17.0,17.0,17.0,17.0,17.0,15.0,5.0,7,7.0,5.0,7,5.0,6,8,8,10,10,8,8,9,9,8,6,9,10,6,4,3,3,7,6,7,7,8,3,10,6,8,2,1,9,5,2,7.0,0,1,0,0
male,22,23,Engineering,17.0,18.0,18.0,15.0,17.0,15.0,3.0,10,5.0,3.0,5,4.0,7,9,8,8,8,7,8,7,5,7,5,8,3,7,10,6,6,7,2,9,5,6,7,7,6,8,8,4,7,9,1,6.0,0,1,0,0
male,22,22,Engineering,10.0,20.0,20.0,20.0,15.0,15.0,10.0,10,10.0,10.0,9,9.0,7,9,8,8,8,5,8,8,7,7,7,8,3,7,10,6,6,7,2,9,5,6,7,7,6,8,8,4,7,9,1,6.0,0,0,1,0
male,22,29,Engineering,5.0,20.0,25.0,15.0,15.0,20.0,10.0,4,8.0,1.0,1,3.0,7,9,8,8,8,5,8,7,6,5,5,8,3,7,10,6,6,7,2,9,5,6,7,7,6,8,8,4,7,9,1,5.0,0,0,0,0
male,22,28,Engineering,15.0,15.0,20.0,15.0,15.0,20.0,7.0,7,8.0,8.0,8,5.0,7,9,8,8,8,5,8,7,5,6,5,8,3,7,10,6,6,7,2,9,5,6,7,7,6,8,8,4,7,9,1,6.0,0,0,0,0
male,22,26,Engineering,30.0,10.0,20.0,20.0,10.0,10.0,7.0,7,6.0,6.0,7,7.0,7,9,8,8,8,7,7,7,7,7,7,8,3,7,10,6,6,7,2,9,5,6,7,7,6,8,8,4,7,9,1,7.0,0,1,0,0
male,22,24,Engineering,5.0,15.0,45.0,25.0,0.0,10.0,3.0,8,5.0,3.0,7,1.0,7,9,8,8,8,5,8,8,5,7,6,8,3,7,10,6,6,7,2,9,5,6,7,7,6,8,8,4,7,9,1,6.0,0,0,0,0
male,22,27,Engineering,10.0,25.0,25.0,10.0,10.0,20.0,6.0,6,7.0,6.0,6,6.0,7,9,8,8,8,6,7,8,4,7,6,8,3,7,10,6,6,7,2,9,5,6,7,7,6,8,8,4,7,9,1,5.0,0,0,1,0
male,22,23,Engineering,17.0,17.0,17.0,17.0,17.0,15.0,7.0,7,7.0,7.0,6,7.0,7,9,8,8,8,5,7,7,7,6,7,8,3,7,10,6,6,7,2,9,5,6,7,7,6,8,8,4,7,9,1,7.0,0,0,0,0
male,22,23,Mba,17.0,18.0,18.0,15.0,17.0,15.0,4.0,10,9.0,8.0,9,7.0,7,7,8,7,8,7,7,6,5,4,5,9,9,7,6,5,4,4,6,6,5,5,5,7,7,6,4,1,2,4,0,5.0,0,0,1,0
male,22,22,Mba,10.0,20.0,20.0,20.0,15.0,15.0,10.0,10,10.0,10.0,10,9.0,7,7,8,7,8,6,8,6,6,6,5,9,9,7,6,5,4,4,6,6,5,5,5,7,7,6,4,1,2,4,0,5.0,0,0,1,0
male,22,26,Mba,30.0,10.0,20.0,20.0,10.0,10.0,7.0,8,8.0,7.0,9,7.0,7,7,8,7,8,7,7,7,6,5,5,9,9,7,6,5,4,4,6,6,5,5,5,7,7,6,4,1,2,4,0,7.0,0,1,0,0
male,22,24,Mba,5.0,15.0,45.0,25.0,0.0,10.0,4.0,5,5.0,5.0,8,5.0,7,7,8,7,8,4,8,7,6,7,5,9,9,7,6,5,4,4,6,6,5,5,5,7,7,6,4,1,2,4,0,2.0,0,0,0,0
male,22,27,Mba,10.0,25.0,25.0,10.0,10.0,20.0,6.0,6,7.0,6.0,5,4.0,7,7,8,7,8,3,7,6,6,5,5,9,9,7,6,5,4,4,6,6,5,5,5,7,7,6,4,1,2,4,0,3.0,0,0,1,0
male,22,23,Mba,17.0,17.0,17.0,17.0,17.0,15.0,7.0,7,7.0,8.0,8,5.0,7,7,8,7,8,6,8,7,7,6,5,9,9,7,6,5,4,4,6,6,5,5,5,7,7,6,4,1,2,4,0,6.0,0,0,0,0
male,24,23,Law,17.0,18.0,18.0,15.0,17.0,15.0,3.0,10,9.0,2.0,9,3.0,7,7,8,8,8,8,6,6,7,7,5,8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5,5,1,5,6.0,0,1,0,0
male,24,22,Law,10.0,20.0,20.0,20.0,15.0,15.0,8.0,8,10.0,10.0,9,7.0,7,7,8,8,8,6,8,7,6,5,5,8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5,5,1,5,6.0,0,1,0,0
male,24,28,Law,15.0,15.0,20.0,15.0,15.0,20.0,6.0,8,8.0,8.0,8,5.0,7,7,8,8,8,6,7,8,6,5,7,8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5,5,1,5,6.0,0,1,1,1
male,24,26,Law,30.0,10.0,20.0,20.0,10.0,10.0,7.0,7,8.0,6.0,8,6.0,7,7,8,8,8,6,5,6,4,5,5,8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5,5,1,5,6.0,0,1,0,0
male,24,24,Law,5.0,15.0,45.0,25.0,0.0,10.0,3.0,7,4.0,2.0,3,2.0,7,7,8,8,8,5,6,6,7,6,5,8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5,5,1,5,5.0,0,0,0,0
male,24,27,Law,10.0,25.0,25.0,10.0,10.0,20.0,8.0,6,8.0,5.0,8,5.0,7,7,8,8,8,6,6,7,5,6,5,8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5,5,1,5,6.0,0,1,1,1
male,24,23,Law,17.0,17.0,17.0,17.0,17.0,15.0,5.0,8,7.0,6.0,8,5.0,7,7,8,8,8,6,7,6,8,6,5,8,2,8,7,7,7,7,5,9,8,8,5,7,6,8,5,5,5,1,5,6.0,0,1,0,0
female,34,24,Classics,10.0,20.0,35.0,20.0,0.0,15.0,7.0,7,8.0,7.0,5,8.0,6,6,6,8,4,5,5,5,5,8,8,1,7,6,8,8,8,5,1,7,7,4,8,8,8,7,7,7,6,4,4,5.0,0,1,0,0
female,23,28,Social Work,20.0,20.0,20.0,10.0,10.0,20.0,7.0,5,6.0,6.0,5,3.0,3,10,3,8,8,4,2,9,2,10,2,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10,7,0,1,5.0,0,0,0,0
female,23,26,Social Work,18.0,18.0,18.0,19.0,13.0,14.0,5.0,6,7.0,4.0,4,6.0,3,10,3,8,8,2,4,9,4,9,6,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10,7,0,1,5.0,0,0,0,0
female,23,27,Social Work,20.0,15.0,25.0,15.0,20.0,5.0,6.0,8,6.0,6.0,4,4.0,3,10,3,8,8,9,5,9,9,9,5,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10,7,0,1,7.0,0,0,0,0
female,23,25,Social Work,30.0,15.0,20.0,20.0,0.0,5.0,5.0,8,8.0,6.0,4,6.0,3,10,3,8,8,7,9,9,7,9,7,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10,7,0,1,7.0,0,1,0,0
female,23,21,Social Work,19.0,24.0,21.0,23.0,5.0,8.0,6.5,7,6.5,5.0,5,5.0,3,10,3,8,8,9,9,9,9,9,9,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10,7,0,1,10.0,0,1,1,1
female,23,24,Social Work,10.0,20.0,35.0,20.0,0.0,15.0,7.0,7,5.0,5.0,4,3.0,3,10,3,8,8,7,4,7,2,2,2,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10,7,0,1,5.0,0,0,0,0
female,23,25,Social Work,15.0,10.0,30.0,10.0,5.0,30.0,7.0,10,8.0,8.0,8,3.0,3,10,3,8,8,7,10,10,6,10,6,5,1,7,7,9,5,9,1,3,9,3,9,9,9,7,5,10,7,0,1,9.0,0,1,1,1
female,26,28,Operations Research [Seas],20.0,20.0,20.0,10.0,10.0,20.0,7.0,7,8.0,8.0,6,9.0,7,9,8,7,7,5,6,7,6,9,5,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3,5,3,2,5.0,0,0,0,0
female,26,26,Operations Research [Seas],18.0,18.0,18.0,19.0,13.0,14.0,4.0,7,7.0,6.0,5,5.0,7,9,8,7,7,5,6,6,5,5,4,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3,5,3,2,5.0,0,0,0,0
female,26,26,Operations Research [Seas],10.0,20.0,20.0,22.0,6.0,22.0,8.0,9,9.0,9.0,8,8.0,7,9,8,7,7,7,7,7,5,5,5,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3,5,3,2,7.0,1,0,1,0
female,26,29,Operations Research [Seas],50.0,7.0,20.0,23.0,0.0,0.0,5.0,7,8.0,6.0,7,7.0,7,9,8,7,7,7,7,7,7,7,7,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3,5,3,2,7.0,0,1,0,0
female,26,28,Operations Research [Seas],30.0,30.0,20.0,10.0,10.0,0.0,6.0,7,8.0,8.0,8,9.0,7,9,8,7,7,7,7,7,7,7,7,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3,5,3,2,7.0,0,0,1,0
female,26,30,Operations Research [Seas],20.0,25.0,25.0,15.0,5.0,10.0,4.0,8,8.0,8.0,6,4.0,7,9,8,7,7,4,6,6,6,6,4,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3,5,3,2,5.0,0,0,0,0
female,26,32,Operations Research [Seas],30.0,10.0,30.0,20.0,10.0,0.0,4.0,4,4.0,4.0,6,3.0,7,9,8,7,7,2,2,2,2,2,2,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3,5,3,2,2.0,0,0,0,0
female,26,26,Operations Research [Seas],40.0,5.0,20.0,10.0,10.0,15.0,5.0,7,8.0,6.0,7,6.0,7,9,8,7,7,5,5,5,5,5,5,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3,5,3,2,5.0,0,0,0,0
female,26,25,Operations Research [Seas],30.0,15.0,20.0,20.0,0.0,5.0,5.0,9,8.0,9.0,5,6.0,7,9,8,7,7,6,6,6,6,6,6,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3,5,3,2,6.0,0,1,0,0
female,26,22,Operations Research [Seas],10.0,20.0,35.0,10.0,5.0,20.0,8.0,10,10.0,6.0,9,8.0,7,9,8,7,7,5,5,5,5,5,5,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3,5,3,2,5.0,0,0,1,0
female,26,21,Operations Research [Seas],19.0,24.0,21.0,23.0,5.0,8.0,6.0,8,9.0,7.0,6,5.0,7,9,8,7,7,5,7,7,7,5,6,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3,5,3,2,6.0,0,1,1,1
female,26,24,Operations Research [Seas],10.0,20.0,35.0,20.0,0.0,15.0,7.0,8,7.0,7.0,4,7.0,7,9,8,7,7,6,6,6,6,6,6,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3,5,3,2,7.0,1,1,1,1
female,26,25,Operations Research [Seas],15.0,10.0,30.0,10.0,5.0,30.0,7.0,10,7.0,7.0,7,5.0,7,9,8,7,7,5,5,5,5,5,5,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3,5,3,2,5.0,0,0,1,0
female,26,27,Operations Research [Seas],20.0,20.0,20.0,20.0,10.0,10.0,3.0,6,5.0,5.0,3,7.0,7,9,8,7,7,6,6,6,6,6,6,2,3,2,10,10,10,2,1,7,4,4,9,9,8,8,3,3,5,3,2,7.0,0,0,0,0
female,27,26,Chemistry,18.0,18.0,18.0,19.0,13.0,14.0,5.0,8,7.0,5.0,6,4.0,8,8,8,8,8,7,9,9,8,9,8,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,7,10,4,8.0,0,0,0,0
female,27,28,Chemistry,30.0,30.0,20.0,10.0,10.0,0.0,5.0,4,6.0,7.0,5,5.0,8,8,8,8,8,8,8,8,8,7,7,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,7,10,4,7.0,0,1,0,0
female,27,30,Chemistry,20.0,25.0,25.0,15.0,5.0,10.0,6.0,9,8.0,7.0,8,4.0,8,8,8,8,8,6,8,8,7,8,7,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,7,10,4,7.0,0,0,0,0
female,27,32,Chemistry,30.0,10.0,30.0,20.0,10.0,0.0,10.0,9,8.0,7.0,7,10.0,8,8,8,8,8,8,8,8,8,8,9,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,7,10,4,9.0,1,1,1,1
female,27,26,Chemistry,40.0,5.0,20.0,10.0,10.0,15.0,7.0,8,8.0,6.0,7,6.0,8,8,8,8,8,7,8,8,8,8,8,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,7,10,4,7.0,0,1,0,0
female,27,27,Chemistry,20.0,15.0,25.0,15.0,20.0,5.0,6.0,9,8.0,6.0,7,4.0,8,8,8,8,8,8,8,8,6,8,7,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,7,10,4,7.0,1,1,0,0
female,27,25,Chemistry,30.0,15.0,20.0,20.0,0.0,5.0,6.0,9,9.0,6.0,5,7.0,8,8,8,8,8,8,8,9,9,8,8,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,7,10,4,9.0,0,1,1,1
female,27,21,Chemistry,19.0,24.0,21.0,23.0,5.0,8.0,6.0,8,8.0,5.5,6,2.0,8,8,8,8,8,6,9,8,8,9,8,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,7,10,4,7.0,0,0,0,0
female,27,24,Chemistry,10.0,20.0,35.0,20.0,0.0,15.0,6.0,8,8.0,7.0,6,2.0,8,8,8,8,8,8,8,8,8,8,8,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,7,10,4,8.0,0,1,0,0
female,27,25,Chemistry,15.0,10.0,30.0,10.0,5.0,30.0,7.0,10,7.0,7.0,7,5.0,8,8,8,8,8,8,8,8,8,8,8,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,7,10,4,8.0,0,1,1,1
